date,t2m,sp,rh,wind_speed,pwv,tp,Q,M
2021/7/16 22:00,301.06,1001.97,94.39,1.49,64.15,1.18,1,1.18
2021/7/16 22:15,300.99,1002.21,94.35,1.39,64.47,0.93,1,0.93
2021/7/16 22:30,300.93,1002.46,94.3,1.28,63.5,0.67,1,0.67
2021/7/16 22:45,300.86,1002.7,94.25,1.18,62.11,0.42,1,0.42
2021/7/16 23:00,300.8,1002.94,94.2,1.08,60.32,0.16,1,0.16
2021/7/16 23:15,300.63,1002.84,92.21,1.19,59.86,0.16,1,0.16
2021/7/16 23:30,300.47,1002.74,90.21,1.3,59.49,0.16,1,0.16
2021/7/16 23:45,300.3,1002.64,88.22,1.41,59.72,0.15,1,0.15
2021/7/17 0:00,300.14,1002.54,86.22,1.53,61.26,0.15,1,0.15
2021/7/17 0:15,299.98,1002.59,84.39,1.64,61.63,0.29,1,0.29
2021/7/17 0:30,299.82,1002.64,82.55,1.74,61.95,0.43,1,0.43
2021/7/17 0:45,299.66,1002.69,80.72,1.85,62.44,0.56,1,0.56
2021/7/17 1:00,299.49,1002.75,78.89,1.96,62.34,0.7,1,0.7
2021/7/17 1:15,299.73,1002.78,77.32,2.14,61.84,1.34,1,1.34
2021/7/17 1:30,299.97,1002.82,75.74,2.31,61.94,1.98,1,1.98
2021/7/17 1:45,300.21,1002.85,74.17,2.49,63.08,2.61,1,2.61
2021/7/17 2:00,300.45,1002.89,72.6,2.66,64.38,3.25,1,3.25
2021/7/17 2:15,300.44,1002.92,73.04,2.78,65.36,3.25,1,3.25
2021/7/17 2:30,300.43,1002.95,73.48,2.89,65.25,3.24,1,3.24
2021/7/17 2:45,300.41,1002.98,73.93,3.0,65.2,3.24,1,3.24
2021/7/17 3:00,300.4,1003.01,74.37,3.11,65.78,3.23,1,3.23
2021/7/17 3:15,300.21,1002.95,75.31,3.09,65.39,3.37,1,3.37
2021/7/17 3:30,300.03,1002.9,76.25,3.06,64.78,3.5,1,3.5
2021/7/17 3:45,299.84,1002.84,77.19,3.04,63.78,3.64,1,3.64
2021/7/17 4:00,299.65,1002.79,78.13,3.01,62.35,3.77,1,3.77
2021/7/17 4:15,299.51,1002.69,78.59,3.09,60.59,3.54,1,3.54
2021/7/17 4:30,299.36,1002.59,79.05,3.17,59.46,3.3,1,3.3
2021/7/17 4:45,299.22,1002.5,79.52,3.25,58.76,3.07,1,3.07
2021/7/17 5:00,299.07,1002.4,79.98,3.33,58.29,2.83,1,2.83
2021/7/17 5:15,299.2,1002.17,80.23,3.3,57.95,2.24,1,2.24
2021/7/17 5:30,299.33,1001.94,80.48,3.27,57.84,1.65,1,1.65
2021/7/17 5:45,299.45,1001.71,80.73,3.23,57.73,1.05,1,1.05
2021/7/17 6:00,299.58,1001.48,80.98,3.2,58.64,0.46,1,0.46
2021/7/17 6:15,299.71,1001.32,80.56,3.02,59.25,0.38,1,0.38
2021/7/17 6:30,299.85,1001.16,80.14,2.83,60.37,0.29,1,0.29
2021/7/17 6:45,299.98,1001.01,79.72,2.65,60.66,0.21,1,0.21
2021/7/17 7:00,300.11,1000.85,79.3,2.46,60.14,0.12,1,0.12
2021/7/17 7:15,300.19,1000.68,78.56,2.43,59.97,0.19,1,0.19
2021/7/17 7:30,300.27,1000.51,77.82,2.41,59.84,0.27,1,0.27
2021/7/17 7:45,300.35,1000.34,77.08,2.38,59.95,0.34,1,0.34
2021/7/17 8:00,300.43,1000.17,76.33,2.35,60.2,0.41,1,0.41
2021/7/17 8:15,300.6,1000.02,76.64,2.42,59.99,0.34,1,0.34
2021/7/17 8:30,300.77,999.87,76.94,2.48,59.5,0.26,1,0.26
2021/7/17 8:45,300.94,999.71,77.24,2.55,58.63,0.19,1,0.19
2021/7/17 9:00,301.11,999.56,77.54,2.61,58.13,0.11,1,0.11
2021/7/17 9:15,300.66,999.75,78.65,2.48,57.72,0.08,1,0.08
2021/7/17 9:30,300.2,999.93,79.75,2.35,57.25,0.06,1,0.06
2021/7/17 9:45,299.75,1000.12,80.85,2.22,57.29,0.03,1,0.03
2021/7/17 12:15,299.49,1000.37,86.11,2.75,58.79,0.01,10,0.01
2021/7/17 12:30,299.46,1000.78,86.35,2.69,58.85,0.01,1,0.01
2021/7/17 12:45,299.43,1001.19,86.59,2.62,58.5,0.02,1,0.02
2021/7/17 13:00,299.4,1001.61,86.83,2.56,57.39,0.02,1,0.02
2021/7/17 13:15,299.34,1001.67,87.14,2.55,57.16,0.02,1,0.02
2021/7/17 13:30,299.27,1001.73,87.44,2.55,56.92,0.01,1,0.01
2021/7/17 13:45,299.21,1001.79,87.75,2.54,56.74,0.01,1,0.01
2021/7/17 14:15,299.05,1001.86,88.1,2.45,56.46,0.01,2,0.01
2021/7/17 14:30,298.96,1001.88,88.15,2.36,56.51,0.02,1,0.02
2021/7/17 14:45,298.87,1001.9,88.2,2.27,56.72,0.03,1,0.03
2021/7/17 15:00,298.78,1001.92,88.24,2.19,56.64,0.04,1,0.04
2021/7/17 15:15,298.79,1001.84,88.34,2.11,56.49,0.06,1,0.06
2021/7/17 15:30,298.81,1001.76,88.45,2.03,56.22,0.08,1,0.08
2021/7/17 15:45,298.82,1001.68,88.55,1.95,56.31,0.1,1,0.1
2021/7/17 16:00,298.84,1001.6,88.65,1.88,56.92,0.12,1,0.12
2021/7/17 16:15,298.74,1001.5,88.78,1.8,57.46,0.19,1,0.19
2021/7/17 16:30,298.65,1001.4,88.9,1.72,57.71,0.26,1,0.26
2021/7/17 16:45,298.56,1001.3,89.03,1.64,57.78,0.33,1,0.33
2021/7/17 17:00,298.46,1001.21,89.16,1.56,58.05,0.4,1,0.4
2021/7/17 17:15,298.39,1001.06,89.4,1.42,58.05,0.64,1,0.64
2021/7/17 17:30,298.32,1000.91,89.63,1.29,58.14,0.88,1,0.88
2021/7/17 17:45,298.25,1000.76,89.87,1.15,58.27,1.11,1,1.11
2021/7/17 18:00,298.17,1000.61,90.11,1.01,57.85,1.35,1,1.35
2021/7/17 18:15,298.25,1000.61,90.32,1.07,57.93,1.09,1,1.09
2021/7/17 18:30,298.34,1000.61,90.54,1.13,58.14,0.82,1,0.82
2021/7/17 18:45,298.42,1000.61,90.75,1.19,58.56,0.55,1,0.55
2021/7/17 19:00,298.5,1000.61,90.97,1.25,59.14,0.29,1,0.29
2021/7/17 19:15,298.44,1000.59,91.38,1.33,59.69,0.41,1,0.41
2021/7/17 19:30,298.37,1000.58,91.78,1.4,60.09,0.53,1,0.53
2021/7/17 19:45,298.31,1000.56,92.19,1.48,59.96,0.65,1,0.65
2021/7/17 20:00,298.25,1000.55,92.6,1.55,59.72,0.77,1,0.77
2021/7/17 20:15,298.26,1000.61,93.03,1.58,59.45,0.73,1,0.73
2021/7/17 20:30,298.27,1000.68,93.47,1.61,59.3,0.69,1,0.69
2021/7/17 20:45,298.28,1000.75,93.91,1.64,59.42,0.64,1,0.64
2021/7/17 21:00,298.29,1000.81,94.34,1.67,59.79,0.6,1,0.6
2021/7/17 21:15,298.44,1000.71,93.51,1.77,60.08,0.65,1,0.65
2021/7/17 21:30,298.59,1000.61,92.67,1.87,60.63,0.71,1,0.71
2021/7/17 21:45,298.74,1000.5,91.83,1.98,61.16,0.76,1,0.76
2021/7/17 22:00,298.89,1000.4,91.0,2.08,61.79,0.81,1,0.81
2021/7/17 22:15,298.77,1000.57,90.72,2.08,61.45,0.89,1,0.89
2021/7/17 22:30,298.65,1000.75,90.45,2.09,60.95,0.98,1,0.98
2021/7/17 22:45,298.54,1000.92,90.17,2.09,61.01,1.06,1,1.06
2021/7/17 23:00,298.42,1001.09,89.9,2.09,60.75,1.14,1,1.14
2021/7/17 23:15,298.42,1001.12,89.64,2.04,60.96,0.87,1,0.87
2021/7/17 23:30,298.41,1001.16,89.39,1.98,61.48,0.59,1,0.59
2021/7/17 23:45,298.41,1001.19,89.13,1.93,61.61,0.31,1,0.31
2021/7/18 0:00,298.41,1001.22,88.88,1.87,60.08,0.04,1,0.04
2021/7/18 0:15,298.51,1001.23,88.5,1.69,59.84,0.03,1,0.03
2021/7/18 0:30,298.61,1001.23,88.13,1.5,59.85,0.03,1,0.03
2021/7/18 0:45,298.72,1001.24,87.75,1.32,59.82,0.02,1,0.02
2021/7/18 1:00,298.82,1001.25,87.38,1.14,59.71,0.01,1,0.01
2021/7/18 1:15,299.37,1001.38,86.28,1.06,59.08,0.02,1,0.02
2021/7/18 1:30,299.93,1001.51,85.17,0.99,58.79,0.03,1,0.03
2021/7/18 1:45,300.48,1001.65,84.07,0.92,59.15,0.05,1,0.05
2021/7/18 2:00,301.03,1001.78,82.97,0.84,59.6,0.06,1,0.06
2021/7/18 2:15,301.01,1001.82,82.61,0.79,60.07,0.08,1,0.08
2021/7/18 2:30,300.99,1001.86,82.26,0.74,59.86,0.1,1,0.1
2021/7/18 2:45,300.97,1001.9,81.91,0.69,59.45,0.11,1,0.11
2021/7/18 3:00,300.94,1001.93,81.55,0.64,58.96,0.13,1,0.13
2021/7/18 3:15,301.02,1001.81,81.51,0.67,58.57,0.15,1,0.15
2021/7/18 3:30,301.1,1001.68,81.46,0.7,58.17,0.16,1,0.16
2021/7/18 3:45,301.18,1001.55,81.41,0.74,57.7,0.18,1,0.18
2021/7/18 4:00,301.26,1001.42,81.36,0.77,57.69,0.19,1,0.19
2021/7/18 4:15,301.73,1001.27,81.55,0.87,57.69,0.19,1,0.19
2021/7/18 4:30,302.19,1001.11,81.73,0.97,57.83,0.19,1,0.19
2021/7/18 4:45,302.66,1000.96,81.92,1.06,57.74,0.19,1,0.19
2021/7/18 5:00,303.13,1000.81,82.1,1.16,58.17,0.19,1,0.19
2021/7/18 5:15,303.17,1000.59,81.56,1.17,57.78,0.19,1,0.19
2021/7/18 5:30,303.22,1000.38,81.02,1.17,57.69,0.2,1,0.2
2021/7/18 5:45,303.26,1000.16,80.47,1.18,57.74,0.2,1,0.2
2021/7/18 6:00,303.31,999.95,79.93,1.18,58.69,0.2,1,0.2
2021/7/18 6:15,303.4,999.9,78.47,1.24,59.63,0.22,1,0.22
2021/7/18 6:30,303.5,999.85,77.01,1.3,60.3,0.24,1,0.24
2021/7/18 6:45,303.59,999.8,75.55,1.35,60.68,0.25,1,0.25
2021/7/18 7:00,303.68,999.76,74.08,1.41,60.98,0.27,1,0.27
2021/7/18 7:15,303.48,999.57,73.89,1.55,60.97,0.25,1,0.25
2021/7/18 7:30,303.27,999.38,73.69,1.68,61.23,0.23,1,0.23
2021/7/18 7:45,303.07,999.2,73.49,1.82,61.72,0.21,1,0.21
2021/7/18 8:00,302.86,999.01,73.29,1.95,62.15,0.19,1,0.19
2021/7/18 8:15,303.01,998.65,74.05,2.03,62.05,0.83,1,0.83
2021/7/18 8:30,303.17,998.28,74.81,2.1,61.89,1.48,1,1.48
2021/7/18 8:45,303.32,997.92,75.58,2.18,61.97,2.12,1,2.12
2021/7/18 9:00,303.47,997.56,76.34,2.25,62.62,2.76,1,2.76
2021/7/18 9:15,302.64,997.97,77.52,2.4,63.2,2.5,1,2.5
2021/7/18 9:30,301.81,998.37,78.7,2.55,63.63,2.25,1,2.25
2021/7/18 9:45,300.98,998.78,79.87,2.7,64.17,1.99,1,1.99
2021/7/18 10:00,300.16,999.19,81.05,2.85,63.17,1.73,1,1.73
2021/7/18 10:15,300.23,999.29,81.99,2.75,63.28,1.52,1,1.52
2021/7/18 10:30,300.3,999.38,82.93,2.64,63.88,1.31,1,1.31
2021/7/18 10:45,300.37,999.48,83.86,2.54,64.8,1.1,1,1.1
2021/7/18 11:00,300.44,999.57,84.8,2.43,65.49,0.89,1,0.89
2021/7/18 11:15,300.38,999.7,84.73,2.07,65.55,0.7,1,0.7
2021/7/18 11:30,300.32,999.83,84.66,1.7,65.34,0.5,1,0.5
2021/7/18 11:45,300.26,999.96,84.59,1.34,65.45,0.31,1,0.31
2021/7/18 12:00,300.2,1000.08,84.52,0.97,64.48,0.11,1,0.11
2021/7/18 12:15,300.42,1000.34,84.26,0.91,63.45,0.14,1,0.14
2021/7/18 12:30,300.63,1000.61,84.0,0.84,62.69,0.17,1,0.17
2021/7/18 12:45,300.85,1000.87,83.73,0.77,62.17,0.19,1,0.19
2021/7/18 13:00,301.06,1001.13,83.47,0.7,61.29,0.22,1,0.22
2021/7/18 13:15,300.82,1001.15,82.88,0.81,60.91,0.93,1,0.93
2021/7/18 13:30,300.58,1001.16,82.28,0.92,61.09,1.64,1,1.64
2021/7/18 13:45,300.33,1001.18,81.69,1.03,61.27,2.35,1,2.35
2021/7/18 14:00,300.09,1001.2,81.09,1.14,61.89,3.06,1,3.06
2021/7/18 14:15,299.82,1001.3,81.17,1.12,62.65,2.78,1,2.78
2021/7/18 14:30,299.55,1001.4,81.24,1.1,63.15,2.5,1,2.5
2021/7/18 14:45,299.28,1001.5,81.32,1.08,63.41,2.21,1,2.21
2021/7/18 15:00,299.01,1001.59,81.39,1.06,62.95,1.93,1,1.93
2021/7/18 15:15,298.98,1001.6,82.04,1.24,62.59,1.82,1,1.82
2021/7/18 15:30,298.94,1001.61,82.68,1.43,62.32,1.7,1,1.7
2021/7/18 15:45,298.91,1001.62,83.32,1.62,62.33,1.59,1,1.59
2021/7/18 16:00,298.88,1001.63,83.96,1.81,62.32,1.47,1,1.47
2021/7/18 16:15,298.85,1001.46,84.4,1.89,62.38,1.64,1,1.64
2021/7/18 16:30,298.82,1001.29,84.83,1.98,62.27,1.8,1,1.8
2021/7/18 16:45,298.79,1001.12,85.26,2.07,62.09,1.97,1,1.97
2021/7/18 17:00,298.77,1000.94,85.7,2.16,62.21,2.13,1,2.13
2021/7/18 17:15,298.78,1000.87,86.0,2.23,62.0,2.31,1,2.31
2021/7/18 17:30,298.8,1000.79,86.31,2.31,61.99,2.5,1,2.5
2021/7/18 17:45,298.81,1000.71,86.62,2.38,62.0,2.68,1,2.68
2021/7/18 18:00,298.83,1000.63,86.93,2.46,62.02,2.86,1,2.86
2021/7/18 18:15,298.85,1000.6,86.97,2.49,62.34,2.16,1,2.16
2021/7/18 18:30,298.87,1000.56,87.01,2.52,62.64,1.45,1,1.45
2021/7/18 18:45,298.89,1000.52,87.05,2.55,63.18,0.75,1,0.75
2021/7/18 19:00,298.91,1000.48,87.09,2.58,63.1,0.05,1,0.05
2021/7/18 19:15,298.87,1000.44,87.43,2.56,63.1,0.04,1,0.04
2021/7/18 19:30,298.84,1000.4,87.76,2.53,63.44,0.04,1,0.04
2021/7/18 19:45,298.8,1000.36,88.1,2.51,63.73,0.03,1,0.03
2021/7/18 20:00,298.76,1000.32,88.43,2.48,63.86,0.02,1,0.02
2021/7/18 20:15,298.78,1000.47,88.53,2.42,63.63,0.02,1,0.02
2021/7/18 20:30,298.8,1000.63,88.62,2.36,63.3,0.02,1,0.02
2021/7/18 20:45,298.82,1000.78,88.71,2.29,63.62,0.02,1,0.02
2021/7/18 21:00,298.84,1000.93,88.8,2.23,63.7,0.02,1,0.02
2021/7/18 21:15,299.18,1001.04,89.21,2.17,64.02,0.02,1,0.02
2021/7/18 21:30,299.51,1001.14,89.62,2.1,64.77,0.03,1,0.03
2021/7/18 21:45,299.85,1001.25,90.03,2.03,65.6,0.03,1,0.03
2021/7/18 22:00,300.18,1001.35,90.44,1.97,65.9,0.03,1,0.03
2021/7/18 22:15,300.17,1001.47,90.35,1.95,65.45,0.03,1,0.03
2021/7/18 22:30,300.15,1001.59,90.26,1.94,64.97,0.03,1,0.03
2021/7/18 22:45,300.13,1001.71,90.17,1.92,64.71,0.03,1,0.03
2021/7/18 23:00,300.11,1001.83,90.08,1.91,64.62,0.03,1,0.03
2021/7/18 23:15,300.1,1001.84,89.88,1.85,64.55,0.04,1,0.04
2021/7/18 23:30,300.08,1001.86,89.68,1.79,64.71,0.05,1,0.05
2021/7/18 23:45,300.07,1001.87,89.48,1.74,64.92,0.05,1,0.05
2021/7/19 0:00,300.05,1001.88,89.28,1.68,62.5,0.06,1,0.06
2021/7/19 0:15,300.07,1002.03,88.97,1.62,62.41,0.09,1,0.09
2021/7/19 0:30,300.08,1002.19,88.66,1.55,62.7,0.12,1,0.12
2021/7/19 0:45,300.09,1002.34,88.35,1.49,63.07,0.14,1,0.14
2021/7/19 1:00,300.11,1002.49,88.04,1.42,62.8,0.17,1,0.17
2021/7/19 1:15,300.75,1002.52,87.79,1.45,62.45,0.2,1,0.2
2021/7/19 1:30,301.4,1002.55,87.55,1.48,62.47,0.24,1,0.24
2021/7/19 1:45,302.04,1002.58,87.3,1.5,62.76,0.27,1,0.27
2021/7/19 2:00,302.68,1002.61,87.05,1.53,63.62,0.3,1,0.3
2021/7/19 2:15,302.72,1002.68,87.02,1.5,64.32,0.32,1,0.32
2021/7/19 2:30,302.76,1002.75,86.99,1.48,64.76,0.35,1,0.35
2021/7/19 2:45,302.79,1002.82,86.97,1.45,64.79,0.37,1,0.37
2021/7/19 3:00,302.83,1002.9,86.94,1.43,64.8,0.39,1,0.39
2021/7/19 3:15,302.86,1002.78,86.32,1.44,64.51,0.41,1,0.41
2021/7/19 3:30,302.89,1002.66,85.7,1.45,63.91,0.44,1,0.44
2021/7/19 3:45,302.92,1002.54,85.09,1.46,63.5,0.46,1,0.46
2021/7/19 4:00,302.95,1002.42,84.47,1.47,63.5,0.48,1,0.48
2021/7/19 4:15,303.19,1002.21,83.77,1.39,63.11,0.45,1,0.45
2021/7/19 4:30,303.44,1001.99,83.06,1.31,62.6,0.42,1,0.42
2021/7/19 4:45,303.68,1001.78,82.36,1.23,61.97,0.38,1,0.38
2021/7/19 5:00,303.93,1001.56,81.65,1.15,62.1,0.35,1,0.35
2021/7/19 5:15,303.95,1001.45,81.46,1.43,61.51,0.35,1,0.35
2021/7/19 5:30,303.98,1001.34,81.27,1.71,61.36,0.35,1,0.35
2021/7/19 5:45,304.0,1001.22,81.08,1.99,61.43,0.35,1,0.35
2021/7/19 6:00,304.02,1001.11,80.88,2.28,61.25,0.35,1,0.35
2021/7/19 6:15,304.06,1001.13,81.19,2.51,60.94,1.1,1,1.1
2021/7/19 6:30,304.1,1001.15,81.49,2.75,60.86,1.85,1,1.85
2021/7/19 6:45,304.14,1001.17,81.79,2.99,60.43,2.6,1,2.6
2021/7/19 7:00,304.18,1001.18,82.09,3.22,59.99,3.35,1,3.35
2021/7/19 7:15,303.99,1001.03,82.36,3.07,59.68,2.87,1,2.87
2021/7/19 7:30,303.79,1000.88,82.62,2.92,60.15,2.39,1,2.39
2021/7/19 7:45,303.6,1000.73,82.89,2.76,60.3,1.91,1,1.91
2021/7/19 8:00,303.4,1000.57,83.16,2.61,60.1,1.43,1,1.43
2021/7/19 8:15,303.19,1000.4,83.26,2.63,59.42,1.09,1,1.09
2021/7/19 8:30,302.99,1000.23,83.36,2.66,59.16,0.74,1,0.74
2021/7/19 8:45,302.78,1000.06,83.46,2.68,59.07,0.4,1,0.4
2021/7/19 9:00,302.58,999.89,83.55,2.71,59.13,0.05,1,0.05
2021/7/19 9:15,302.16,1000.1,82.7,2.54,58.72,0.04,1,0.04
2021/7/19 9:30,301.74,1000.31,81.84,2.38,58.74,0.03,1,0.03
2021/7/19 9:45,301.32,1000.51,80.98,2.21,58.95,0.02,1,0.02
2021/7/19 10:00,300.9,1000.72,80.13,2.05,58.64,0.01,1,0.01
2021/7/19 10:15,301.06,1000.74,81.13,1.98,58.71,0.01,1,0.01
2021/7/19 10:30,301.22,1000.75,82.14,1.92,59.21,0.01,1,0.01
2021/7/20 2:15,305.07,1003.23,74.63,3.44,59.35,0.03,63,0.03
2021/7/20 2:30,305.09,1003.22,73.64,3.39,58.74,0.06,1,0.06
2021/7/20 2:45,305.11,1003.2,72.65,3.34,58.2,0.08,1,0.08
2021/7/20 3:00,305.13,1003.19,71.66,3.29,57.71,0.11,1,0.11
2021/7/20 3:15,305.11,1003.17,71.03,3.26,56.76,0.1,1,0.1
2021/7/20 3:30,305.09,1003.14,70.4,3.24,56.14,0.1,1,0.1
2021/7/20 3:45,305.07,1003.12,69.77,3.21,55.91,0.09,1,0.09
2021/7/20 4:00,305.05,1003.1,69.14,3.18,55.65,0.08,1,0.08
2021/7/20 4:15,305.33,1002.91,68.89,3.23,55.74,0.07,1,0.07
2021/7/20 4:30,305.62,1002.73,68.65,3.27,55.82,0.06,1,0.06
2021/7/20 4:45,305.91,1002.54,68.41,3.31,55.59,0.04,1,0.04
2021/7/20 5:00,306.19,1002.35,68.16,3.35,55.91,0.03,1,0.03
2021/7/20 5:15,306.16,1002.16,68.38,3.38,56.12,0.04,1,0.04
2021/7/20 5:30,306.13,1001.98,68.59,3.4,56.39,0.04,1,0.04
2021/7/20 5:45,306.1,1001.79,68.8,3.43,56.53,0.05,1,0.05
2021/7/20 6:00,306.07,1001.6,69.01,3.45,57.16,0.05,1,0.05
2021/7/20 6:15,306.08,1001.47,69.21,3.43,57.6,0.08,1,0.08
2021/7/20 6:30,306.09,1001.33,69.42,3.4,57.75,0.1,1,0.1
2021/7/20 6:45,306.1,1001.19,69.62,3.37,57.67,0.12,1,0.12
2021/7/20 7:00,306.11,1001.05,69.82,3.34,57.52,0.15,1,0.15
2021/7/20 7:15,305.81,1000.83,69.91,3.37,57.2,0.15,1,0.15
2021/7/20 7:30,305.51,1000.6,70.0,3.41,57.2,0.15,1,0.15
2021/7/20 7:45,305.21,1000.38,70.09,3.44,57.55,0.14,1,0.14
2021/7/20 8:00,304.91,1000.15,70.18,3.47,57.75,0.14,1,0.14
2021/7/20 8:15,305.0,1000.11,70.59,3.5,57.32,0.13,1,0.13
2021/7/20 8:30,305.09,1000.08,71.0,3.52,56.92,0.12,1,0.12
2021/7/20 8:45,305.18,1000.04,71.41,3.54,56.05,0.11,1,0.11
2021/7/20 9:00,305.28,1000.0,71.82,3.56,54.99,0.1,1,0.1
2021/7/20 9:15,304.74,1000.26,72.67,3.39,53.67,0.25,1,0.25
2021/7/20 9:30,304.21,1000.52,73.51,3.22,52.93,0.4,1,0.4
2021/7/20 9:45,303.67,1000.78,74.35,3.04,52.49,0.55,1,0.55
2021/7/20 10:00,303.14,1001.04,75.2,2.87,51.79,0.7,1,0.7
2021/7/20 10:15,303.17,1001.02,76.46,2.6,51.91,0.52,1,0.52
2021/7/20 10:30,303.21,1000.99,77.72,2.32,52.69,0.35,1,0.35
2021/7/20 10:45,303.25,1000.97,78.98,2.05,53.7,0.18,1,0.18
2021/7/21 3:30,306.28,1002.52,68.04,4.61,52.83,0.01,67,0.01
2021/7/21 3:45,306.33,1002.44,67.62,4.57,52.33,0.01,1,0.01
2021/7/21 4:00,306.39,1002.36,67.2,4.54,52.16,0.01,1,0.01
2021/7/21 4:15,306.44,1002.22,66.79,4.4,52.32,0.05,1,0.05
2021/7/21 4:30,306.5,1002.07,66.38,4.25,52.44,0.08,1,0.08
2021/7/21 4:45,306.56,1001.92,65.97,4.11,52.48,0.12,1,0.12
2021/7/21 5:00,306.62,1001.78,65.56,3.97,52.26,0.15,1,0.15
2021/7/21 5:15,306.6,1001.62,65.18,3.89,52.12,0.13,1,0.13
2021/7/21 5:30,306.59,1001.46,64.8,3.81,51.85,0.12,1,0.12
2021/7/21 5:45,306.58,1001.3,64.42,3.74,52.06,0.1,1,0.1
2021/7/21 6:00,306.57,1001.14,64.04,3.66,52.72,0.08,1,0.08
2021/7/21 6:15,306.58,1000.9,63.77,3.62,52.65,0.06,1,0.06
2021/7/21 6:30,306.6,1000.65,63.5,3.59,52.91,0.05,1,0.05
2021/7/21 6:45,306.61,1000.41,63.23,3.56,52.88,0.03,1,0.03
2021/7/21 7:00,306.63,1000.16,62.96,3.53,53.44,0.01,1,0.01
2021/7/21 7:15,306.29,1000.05,63.2,3.59,54.19,0.01,1,0.01
2021/7/21 7:30,305.95,999.93,63.43,3.65,54.83,0.01,1,0.01
2021/7/21 7:45,305.62,999.82,63.67,3.71,55.02,0.01,1,0.01
2021/7/21 8:00,305.28,999.71,63.9,3.77,55.25,0.01,1,0.01
2021/7/21 8:15,305.26,999.6,64.86,3.53,55.74,0.04,1,0.04
2021/7/21 8:30,305.24,999.5,65.82,3.28,56.35,0.07,1,0.07
2021/7/21 8:45,305.21,999.39,66.78,3.03,56.25,0.1,1,0.1
2021/7/21 9:00,305.19,999.28,67.74,2.78,55.85,0.13,1,0.13
2021/7/21 9:15,304.86,999.4,68.31,2.83,55.13,0.1,1,0.1
2021/7/21 9:30,304.52,999.51,68.88,2.87,54.28,0.07,1,0.07
2021/7/21 9:45,304.19,999.62,69.45,2.92,53.64,0.03,1,0.03
2021/7/23 2:30,305.03,1001.3,67.67,3.97,55.25,0.01,163,0.01
2021/7/23 2:45,304.97,1001.27,66.8,3.91,54.58,0.01,1,0.01
2021/7/23 3:00,304.91,1001.24,65.94,3.85,53.58,0.01,1,0.01
2021/7/23 3:15,304.98,1001.12,65.6,3.65,52.65,0.01,1,0.01
2021/7/23 3:30,305.05,1001.01,65.27,3.45,52.21,0.01,1,0.01
2021/7/23 3:45,305.12,1000.89,64.94,3.25,51.5,0.01,1,0.01
2021/7/23 4:00,305.19,1000.77,64.61,3.05,51.06,0.01,1,0.01
2021/7/23 4:15,305.43,1000.7,64.44,2.98,50.65,0.04,1,0.04
2021/7/23 4:30,305.68,1000.62,64.27,2.92,50.63,0.06,1,0.06
2021/7/23 4:45,305.93,1000.54,64.1,2.86,50.91,0.09,1,0.09
2021/7/23 5:00,306.17,1000.47,63.93,2.79,51.41,0.11,1,0.11
2021/7/23 5:15,306.18,1000.3,63.96,2.81,51.18,0.1,1,0.1
2021/7/23 5:30,306.18,1000.14,63.98,2.83,50.46,0.09,1,0.09
2021/7/23 5:45,306.18,999.98,64.01,2.85,50.0,0.08,1,0.08
2021/7/23 6:00,306.19,999.82,64.04,2.87,49.9,0.07,1,0.07
2021/7/23 6:15,306.21,999.65,64.13,2.89,49.8,0.06,1,0.06
2021/7/23 6:30,306.22,999.48,64.22,2.91,50.41,0.05,1,0.05
2021/7/23 6:45,306.24,999.31,64.32,2.93,51.54,0.03,1,0.03
2021/7/23 7:00,306.26,999.14,64.41,2.95,52.07,0.02,1,0.02
2021/7/23 7:15,306.13,998.88,64.7,2.97,52.26,0.02,1,0.02
2021/7/23 7:30,305.99,998.62,64.99,2.99,51.81,0.02,1,0.02
2021/7/23 7:45,305.86,998.36,65.27,3.0,51.1,0.02,1,0.02
2021/7/23 8:00,305.72,998.1,65.56,3.02,51.04,0.02,1,0.02
2021/7/23 8:15,305.78,998.15,66.01,2.89,50.85,0.03,1,0.03
2021/7/23 8:30,305.84,998.2,66.46,2.77,50.89,0.04,1,0.04
2021/7/23 8:45,305.9,998.25,66.92,2.64,50.65,0.05,1,0.05
2021/7/23 9:00,305.97,998.3,67.37,2.52,50.19,0.06,1,0.06
2021/7/23 9:15,305.3,998.36,66.83,2.37,50.36,0.05,1,0.05
2021/7/23 9:30,304.64,998.41,66.3,2.23,50.34,0.05,1,0.05
2021/7/23 9:45,303.97,998.47,65.76,2.09,50.54,0.04,1,0.04
2021/7/23 10:00,303.31,998.53,65.23,1.95,50.58,0.03,1,0.03
2021/7/23 10:15,303.28,998.53,67.0,2.11,51.32,0.03,1,0.03
2021/7/23 10:30,303.25,998.54,68.77,2.27,52.02,0.03,1,0.03
2021/7/23 10:45,303.22,998.54,70.54,2.43,52.51,0.02,1,0.02
2021/7/23 11:00,303.19,998.55,72.31,2.59,53.07,0.02,1,0.02
2021/7/23 11:15,303.17,998.63,73.14,2.58,52.37,0.02,1,0.02
2021/7/23 11:30,303.15,998.72,73.98,2.58,51.64,0.01,1,0.01
2021/7/23 11:45,303.13,998.81,74.82,2.57,50.76,0.01,1,0.01
2021/7/24 3:15,304.96,1000.9,60.84,2.79,41.9,0.01,62,0.01
2021/7/24 3:30,304.99,1000.85,60.25,2.87,41.46,0.01,1,0.01
