date,pwv,tp
2021/8/11 1:45,66.96,0.24
2021/8/11 2:00,66.62,0.27
2021/8/11 2:15,66.38,0.25
2021/8/11 2:30,66.08,0.23
2021/8/11 2:45,66.04,0.21
2021/8/11 3:00,66.14,0.19
2021/8/11 3:15,66.58,0.21
2021/8/11 3:30,66.27,0.22
2021/8/11 3:45,66.0,0.24
2021/8/11 4:00,65.91,0.25
2021/8/11 4:15,65.46,0.23
2021/8/11 4:30,65.49,0.21
2021/8/11 4:45,65.47,0.19
2021/8/11 5:00,66.13,0.17
2021/8/11 5:15,65.98,0.3
2021/8/11 5:30,66.63,0.43
2021/8/11 5:45,67.53,0.55
2021/8/11 6:00,68.66,0.68
2021/8/11 6:15,69.05,1.06
2021/8/11 6:30,69.37,1.43
2021/8/11 6:45,69.06,1.81
2021/8/11 7:00,69.07,2.18
2021/8/11 7:15,69.05,2.15
2021/8/11 7:30,68.74,2.12
2021/8/11 7:45,68.19,2.08
2021/8/11 8:00,68.04,2.05
2021/8/11 8:15,68.69,3.21
2021/8/11 8:30,69.54,4.37
2021/8/11 8:45,69.81,5.53
2021/8/11 9:00,70.04,6.69
2021/8/11 9:15,70.43,5.65
2021/8/11 9:30,70.97,4.6
2021/8/11 9:45,71.07,3.56
2021/8/11 10:00,70.59,2.51
2021/8/11 10:15,71.16,2.0
2021/8/11 10:30,71.11,1.48
2021/8/11 10:45,71.34,0.97
2021/8/11 11:00,71.53,0.45
2021/8/11 11:15,71.43,0.35
2021/8/11 11:30,71.24,0.25
2021/8/11 11:45,71.14,0.14
2021/8/11 12:00,71.55,0.04
2021/8/11 12:15,72.37,0.03
2021/8/11 12:30,73.02,0.03
2021/8/11 12:45,73.88,0.03
2021/8/11 13:00,74.69,0.02
2021/8/11 13:15,75.03,0.02
2021/8/11 13:30,74.53,0.02
2021/8/11 13:45,73.35,0.01
2021/8/11 14:00,71.86,0.01
2021/8/11 14:15,70.78,0.02
2021/8/11 14:30,70.02,0.03
2021/8/11 14:45,69.71,0.05
2021/8/11 15:00,69.21,0.06
2021/8/11 15:15,69.15,0.16
2021/8/11 15:30,68.81,0.27
2021/8/11 15:45,68.45,0.37
2021/8/11 16:00,68.49,0.47
2021/8/11 16:15,68.36,0.54
2021/8/11 16:30,68.54,0.62
2021/8/11 16:45,68.31,0.7
2021/8/11 17:00,68.02,0.77
2021/8/11 17:15,67.89,0.88
2021/8/11 17:30,68.02,0.98
2021/8/11 17:45,68.18,1.09
2021/8/11 18:00,68.83,1.19
2021/8/11 18:15,68.8,1.37
2021/8/11 18:30,68.82,1.55
2021/8/11 18:45,68.93,1.73
2021/8/11 19:00,69.1,1.91
2021/8/11 19:15,69.36,1.69
2021/8/11 19:30,69.51,1.48
2021/8/11 19:45,69.67,1.27
2021/8/11 20:00,70.18,1.05
2021/8/11 20:15,70.75,0.93
2021/8/11 20:30,71.14,0.81
2021/8/11 20:45,71.41,0.69
2021/8/11 21:00,71.86,0.57
2021/8/11 21:15,72.2,0.55
2021/8/11 21:30,72.25,0.53
2021/8/11 21:45,72.46,0.52
2021/8/11 22:00,72.72,0.5
2021/8/11 22:15,72.75,0.64
2021/8/11 22:30,73.35,0.78
2021/8/11 22:45,73.67,0.92
2021/8/11 23:00,73.73,1.06
2021/8/11 23:15,74.16,1.17
2021/8/11 23:30,74.57,1.29
2021/8/11 23:45,74.49,1.4
2021/8/12 0:00,69.7,1.51
2021/8/12 0:15,69.85,1.5
2021/8/12 0:30,70.25,1.49
2021/8/12 0:45,70.2,1.47
2021/8/12 1:00,69.91,1.46
2021/8/12 1:15,69.56,1.28
2021/8/12 1:30,69.23,1.1
2021/8/12 1:45,68.75,0.92
2021/8/12 2:00,68.22,0.74
2021/8/12 2:15,68.17,0.66
2021/8/12 2:30,68.12,0.58
2021/8/12 2:45,68.25,0.5
2021/8/12 3:00,68.32,0.42
2021/8/12 3:15,68.71,0.36
2021/8/12 3:30,68.69,0.3
2021/8/12 3:45,68.38,0.24
2021/8/12 4:00,68.28,0.18
2021/8/12 4:15,67.91,0.3
2021/8/12 4:30,67.68,0.41
2021/8/12 4:45,68.04,0.53
2021/8/12 5:00,68.96,0.64
2021/8/12 5:15,68.53,0.51
2021/8/12 5:30,68.09,0.39
2021/8/12 5:45,67.57,0.26
2021/8/12 6:00,67.95,0.13
2021/8/12 6:15,68.58,0.13
2021/8/12 6:30,68.92,0.12
2021/8/12 6:45,68.81,0.12
2021/8/12 7:00,69.01,0.11
2021/8/12 7:15,69.0,0.09
2021/8/12 7:30,69.1,0.07
2021/8/12 7:45,68.69,0.04
2021/8/12 8:00,68.32,0.02
2021/8/12 8:15,68.37,0.07
2021/8/12 8:30,68.37,0.12
2021/8/12 8:45,68.43,0.17
2021/8/12 9:00,69.7,0.22
2021/8/12 9:15,70.79,0.35
2021/8/12 9:30,71.31,0.48
2021/8/12 9:45,71.65,0.61
2021/8/12 10:00,70.82,0.74
2021/8/12 10:15,70.66,1.24
2021/8/12 10:30,69.97,1.75
2021/8/12 10:45,69.44,2.26
2021/8/12 11:00,69.22,2.76
2021/8/12 11:15,69.24,2.38
2021/8/12 11:30,69.25,2.0
2021/8/12 11:45,69.59,1.61
2021/8/12 12:00,69.17,1.23
2021/8/12 12:15,69.3,1.24
2021/8/12 12:30,70.12,1.25
2021/8/12 12:45,70.95,1.25
2021/8/12 13:00,71.32,1.26
2021/8/12 13:15,71.74,1.29
2021/8/12 13:30,71.13,1.32
2021/8/12 13:45,69.89,1.35
2021/8/12 14:00,68.99,1.38
2021/8/12 14:15,68.56,1.37
2021/8/12 14:30,68.44,1.36
2021/8/12 14:45,68.98,1.34
2021/8/12 15:00,69.25,1.33
2021/8/12 15:15,69.54,1.38
2021/8/12 15:30,69.52,1.43
2021/8/12 15:45,69.6,1.48
2021/8/12 16:00,69.58,1.53
2021/8/12 16:15,69.55,1.65
2021/8/12 16:30,69.08,1.76
2021/8/12 16:45,68.73,1.88
2021/8/12 17:00,68.94,1.99
2021/8/12 17:15,69.22,1.96
2021/8/12 17:30,69.28,1.93
2021/8/12 17:45,69.77,1.89
2021/8/12 18:00,69.58,1.86
2021/8/12 18:15,69.09,1.6
2021/8/12 18:30,68.67,1.33
2021/8/12 18:45,68.04,1.07
2021/8/12 19:00,68.04,0.8
2021/8/12 19:15,68.38,0.84
2021/8/12 19:30,68.48,0.88
2021/8/12 19:45,69.15,0.91
2021/8/12 20:00,69.66,0.95
2021/8/12 20:15,69.85,0.93
2021/8/12 20:30,69.88,0.9
2021/8/12 20:45,70.11,0.88
2021/8/12 21:00,70.64,0.85
2021/8/12 21:15,70.88,0.96
2021/8/12 21:30,70.88,1.07
2021/8/12 21:45,71.12,1.17
2021/8/12 22:00,70.85,1.28
2021/8/12 22:15,71.03,1.39
2021/8/12 22:30,70.79,1.51
2021/8/12 22:45,70.99,1.62
2021/8/12 23:00,71.46,1.73
2021/8/12 23:15,72.15,1.79
2021/8/12 23:30,72.78,1.84
2021/8/12 23:45,73.24,1.9
2021/8/13 0:00,68.36,1.95
2021/8/13 0:15,68.4,2.03
2021/8/13 0:30,69.14,2.11
2021/8/13 0:45,69.83,2.18
2021/8/13 1:00,70.24,2.26
2021/8/13 1:15,70.42,2.47
2021/8/13 1:30,70.23,2.68
2021/8/13 1:45,69.22,2.88
2021/8/13 2:00,68.58,3.09
2021/8/13 2:15,68.47,3.07
2021/8/13 2:30,68.37,3.05
2021/8/13 2:45,68.12,3.02
2021/8/13 3:00,67.52,3.0
2021/8/13 3:15,66.61,3.04
2021/8/13 3:30,65.8,3.08
2021/8/13 3:45,65.55,3.11
2021/8/13 4:00,66.0,3.15
2021/8/13 4:15,66.04,3.15
2021/8/13 4:30,66.12,3.16
2021/8/13 4:45,66.49,3.16
2021/8/13 5:00,66.48,3.16
2021/8/13 5:15,65.76,3.03
2021/8/13 5:30,64.89,2.89
2021/8/13 5:45,64.49,2.76
2021/8/13 6:00,64.31,2.62
2021/8/13 6:15,64.31,2.49
2021/8/13 6:30,64.47,2.36
2021/8/13 6:45,64.39,2.23
2021/8/13 7:00,64.58,2.1
2021/8/13 7:15,64.78,1.88
2021/8/13 7:30,64.47,1.65
2021/8/13 7:45,64.44,1.42
2021/8/13 8:00,64.55,1.2
2021/8/13 8:15,64.89,0.93
2021/8/13 8:30,65.09,0.67
2021/8/13 8:45,65.16,0.4
2021/8/13 9:00,65.48,0.13
2021/8/13 9:15,65.59,0.12
2021/8/13 9:30,65.13,0.12
2021/8/13 9:45,64.84,0.11
2021/8/13 10:00,63.84,0.1
2021/8/13 10:15,63.98,0.11
2021/8/13 10:30,64.43,0.12
2021/8/13 10:45,64.8,0.13
2021/8/13 11:00,65.04,0.14
2021/8/13 11:15,65.3,0.2
2021/8/13 11:30,65.49,0.27
2021/8/13 11:45,66.18,0.33
2021/8/13 12:00,66.71,0.39
2021/8/13 12:15,67.58,0.48
2021/8/13 12:30,68.47,0.56
2021/8/13 12:45,69.13,0.65
2021/8/13 13:00,69.22,0.73
2021/8/13 13:15,69.41,0.78
2021/8/13 13:30,68.39,0.84
2021/8/13 13:45,67.4,0.89
2021/8/13 14:00,66.38,0.95
2021/8/13 14:15,65.87,1.01
2021/8/13 14:30,65.64,1.08
2021/8/13 14:45,65.48,1.14
2021/8/13 15:00,64.83,1.2
2021/8/13 15:15,64.16,1.1
2021/8/13 15:30,63.67,1.0
2021/8/13 15:45,63.25,0.91
2021/8/13 16:00,62.84,0.81
2021/8/13 16:15,62.73,1.06
2021/8/13 16:30,62.4,1.32
2021/8/13 16:45,62.03,1.57
2021/8/13 17:00,61.94,1.82
2021/8/13 17:15,62.29,2.05
2021/8/13 17:30,62.61,2.29
2021/8/13 17:45,62.78,2.53
2021/8/13 18:00,62.84,2.76
2021/8/13 18:15,62.71,2.24
2021/8/13 18:30,62.86,1.73
2021/8/13 18:45,62.95,1.21
2021/8/13 19:00,63.06,0.69
2021/8/13 19:15,62.99,0.54
2021/8/13 19:30,62.75,0.39
2021/8/13 19:45,62.48,0.25
2021/8/13 20:00,62.32,0.1
2021/8/13 20:15,62.59,0.08
2021/8/13 20:30,62.32,0.07
2021/8/13 20:45,62.05,0.05
2021/8/13 21:00,61.56,0.03
2021/8/13 21:15,61.4,0.09
2021/8/13 21:30,60.97,0.16
2021/8/13 21:45,60.81,0.22
2021/8/13 22:00,60.21,0.28
2021/8/13 22:15,60.29,0.36
2021/8/13 22:30,60.53,0.43
2021/8/13 22:45,61.07,0.5
2021/8/13 23:00,61.6,0.58
2021/8/13 23:15,62.34,0.48
2021/8/13 23:30,62.9,0.39
2021/8/13 23:45,63.06,0.3
2021/8/14 0:00,59.05,0.2
2021/8/14 0:15,59.37,0.17
2021/8/14 0:30,59.88,0.14
2021/8/14 0:45,60.23,0.1
2021/8/14 1:00,60.52,0.07
2021/8/14 1:15,60.25,0.1
2021/8/14 1:30,60.04,0.13
2021/8/14 1:45,59.69,0.16
2021/8/14 2:00,59.55,0.19
2021/8/14 2:15,58.99,0.16
2021/8/14 2:30,58.68,0.13
2021/8/14 2:45,58.3,0.09
2021/8/14 3:00,58.13,0.06
2021/8/14 3:15,57.71,0.05
2021/8/14 3:30,57.36,0.04
2021/8/14 3:45,56.86,0.03
2021/8/14 4:00,56.37,0.02
2021/8/14 4:15,56.24,0.02
2021/8/14 4:30,56.54,0.02
2021/8/14 4:45,57.07,0.02
2021/8/14 5:00,57.78,0.02
2021/8/14 5:15,57.91,0.02
2021/8/14 5:30,57.88,0.02
2021/8/14 5:45,57.98,0.01
2021/8/14 6:00,58.54,0.01
2021/8/14 6:15,58.91,0.01
2021/8/14 6:30,59.27,0.01
2021/8/14 6:45,59.88,1e-05
2021/8/14 7:00,60.31,1e-05
2021/8/14 7:15,60.3,1e-05
2021/8/14 7:30,60.07,1e-05
2021/8/14 7:45,60.52,1e-05
2021/8/14 8:00,61.22,1e-05
2021/8/14 8:15,61.22,1e-05
2021/8/14 8:30,61.11,0.01
2021/8/14 8:45,61.22,0.01
2021/8/14 9:00,61.85,0.01
2021/8/14 9:15,61.98,0.01
2021/8/14 9:30,61.82,0.01
2021/8/14 9:45,61.24,0.01
2021/8/14 10:00,60.5,0.01
2021/8/14 10:15,60.59,0.01
2021/8/14 10:30,60.42,0.01
2021/8/14 10:45,60.34,0.01
2021/8/14 11:00,60.74,0.01
2021/8/14 11:15,60.89,0.01
2021/8/14 11:30,60.71,0.01
2021/8/14 11:45,60.71,0.01
2021/8/14 12:00,61.14,0.01
2021/8/14 12:15,61.91,0.01
2021/8/14 12:30,62.76,0.02
2021/8/14 12:45,63.58,0.02
2021/8/14 13:00,63.8,0.02
2021/8/14 13:15,63.45,0.02
2021/8/14 13:30,62.64,0.02
2021/8/14 13:45,61.84,0.02
2021/8/14 14:00,61.04,0.02
2021/8/14 14:15,60.74,0.05
2021/8/14 14:30,60.96,0.08
2021/8/14 14:45,61.01,0.1
2021/8/14 15:00,61.05,0.13
2021/8/14 15:15,61.38,0.13
2021/8/14 15:30,61.47,0.13
2021/8/14 15:45,61.56,0.12
2021/8/14 16:00,61.94,0.12
2021/8/14 16:15,62.3,0.16
2021/8/14 16:30,62.17,0.21
2021/8/14 16:45,62.01,0.25
2021/8/14 17:00,62.11,0.29
2021/8/14 17:15,62.29,0.23
2021/8/14 17:30,62.16,0.18
2021/8/14 17:45,62.36,0.12
2021/8/14 18:00,62.48,0.06
2021/8/14 18:15,62.41,0.09
2021/8/14 18:30,62.52,0.11
2021/8/14 18:45,62.64,0.14
2021/8/14 19:00,62.6,0.16
2021/8/14 19:15,62.51,0.13
2021/8/14 19:30,62.41,0.1
2021/8/14 19:45,62.54,0.06
2021/8/14 20:00,62.47,0.03
2021/8/14 20:15,62.47,0.04
2021/8/14 20:30,62.52,0.04
2021/8/14 20:45,62.66,0.05
2021/8/14 21:00,62.65,0.05
2021/8/14 21:15,62.16,0.18
2021/8/14 21:30,61.77,0.31
2021/8/14 21:45,61.67,0.43
2021/8/14 22:00,61.68,0.56
2021/8/14 22:15,61.78,0.66
2021/8/14 22:30,61.98,0.76
2021/8/14 22:45,62.53,0.86
2021/8/14 23:00,63.02,0.96
2021/8/14 23:15,63.76,1.05
2021/8/14 23:30,64.26,1.14
2021/8/14 23:45,64.71,1.23
2021/8/15 0:00,62.09,1.32
2021/8/15 0:15,62.3,1.07
2021/8/15 0:30,62.68,0.82
2021/8/15 0:45,62.94,0.57
2021/8/15 1:00,62.7,0.32
2021/8/15 1:15,61.72,0.34
2021/8/15 1:30,61.22,0.36
2021/8/15 1:45,60.79,0.38
2021/8/15 2:00,60.62,0.4
2021/8/15 2:15,60.57,0.42
2021/8/15 2:30,60.54,0.43
2021/8/15 2:45,60.32,0.45
2021/8/15 3:00,60.02,0.46
2021/8/15 3:15,59.6,0.49
2021/8/15 3:30,59.47,0.52
2021/8/15 3:45,58.93,0.55
2021/8/15 4:00,58.52,0.58
2021/8/15 4:15,58.67,0.57
2021/8/15 4:30,59.2,0.57
2021/8/15 4:45,59.51,0.57
2021/8/15 5:00,60.05,0.56
2021/8/15 5:15,60.34,0.52
2021/8/15 5:30,60.21,0.48
2021/8/15 5:45,60.14,0.44
2021/8/15 6:00,60.45,0.4
2021/8/15 6:15,61.09,0.91
2021/8/15 6:30,61.78,1.42
2021/8/15 6:45,62.62,1.93
2021/8/15 7:00,63.02,2.44
2021/8/15 7:15,62.68,2.02
2021/8/15 7:30,62.58,1.6
2021/8/15 7:45,63.26,1.17
2021/8/15 8:00,63.77,0.75
2021/8/15 8:15,63.62,0.59
2021/8/15 8:30,63.45,0.43
2021/8/15 8:45,63.48,0.27
2021/8/15 9:00,63.45,0.11
2021/8/15 9:15,63.27,0.08
2021/8/15 9:30,62.63,0.06
2021/8/15 9:45,61.84,0.03
2021/8/15 10:00,61.7,1e-05
2021/8/15 10:15,62.02,1e-05
2021/8/15 10:30,62.2,1e-05
2021/8/15 10:45,62.05,1e-05
2021/8/15 11:00,61.74,1e-05
2021/8/15 11:15,61.29,1e-05
2021/8/15 11:30,61.17,1e-05
2021/8/15 11:45,61.34,1e-05
2021/8/15 12:00,61.61,1e-05
2021/8/15 12:15,62.39,1e-05
2021/8/15 12:30,63.08,1e-05
2021/8/15 12:45,63.59,1e-05
2021/8/15 13:00,63.3,1e-05
2021/8/15 13:15,62.67,1e-05
2021/8/15 13:30,61.45,1e-05
2021/8/15 13:45,60.22,1e-05
2021/8/15 14:00,59.39,1e-05
2021/8/15 14:15,59.04,1e-05
2021/8/15 14:30,59.12,1e-05
2021/8/15 14:45,59.12,1e-05
2021/8/15 15:00,58.99,1e-05
2021/8/15 15:15,59.04,1e-05
2021/8/15 15:30,59.28,1e-05
2021/8/15 15:45,59.55,1e-05
2021/8/15 16:00,59.77,1e-05
2021/8/15 16:15,60.06,1e-05
2021/8/15 16:30,60.03,1e-05
2021/8/15 16:45,60.08,1e-05
2021/8/15 17:00,60.0,1e-05
2021/8/15 17:15,60.03,1e-05
2021/8/15 17:30,60.11,1e-05
2021/8/15 17:45,60.2,1e-05
2021/8/15 18:00,60.29,1e-05
2021/8/15 18:15,60.5,1e-05
2021/8/15 18:30,60.92,1e-05
2021/8/15 18:45,61.25,1e-05
2021/8/15 19:00,61.33,1e-05
2021/8/15 19:15,61.31,1e-05
2021/8/15 19:30,61.36,1e-05
2021/8/15 19:45,61.28,1e-05
2021/8/15 20:00,61.33,1e-05
2021/8/15 20:15,61.48,1e-05
2021/8/15 20:30,61.68,1e-05
2021/8/15 20:45,61.72,1e-05
2021/8/15 21:00,61.85,1e-05
2021/8/15 21:15,61.67,1e-05
2021/8/15 21:30,61.78,1e-05
2021/8/15 21:45,61.78,1e-05
2021/8/15 22:00,61.58,1e-05
2021/8/15 22:15,61.76,0.01
2021/8/15 22:30,62.21,0.02
2021/8/15 22:45,62.84,0.03
2021/8/15 23:00,63.66,0.04
2021/8/15 23:15,64.27,0.04
2021/8/15 23:30,64.61,0.04
2021/8/15 23:45,64.91,0.03
2021/8/16 0:00,63.41,0.03
2021/8/16 0:15,63.78,0.02
2021/8/16 0:30,64.19,0.02
2021/8/16 0:45,64.71,0.01
2021/8/16 1:00,64.76,1e-05
2021/8/16 1:15,64.26,1e-05
2021/8/16 1:30,63.54,1e-05
2021/8/16 1:45,63.06,1e-05
2021/8/16 2:00,63.21,1e-05
2021/8/16 2:15,63.33,0.01
2021/8/16 2:30,63.49,0.01
2021/8/16 2:45,63.81,0.02
2021/8/16 3:00,63.79,0.02
2021/8/16 3:15,63.36,0.04
2021/8/16 3:30,63.1,0.06
2021/8/16 3:45,62.5,0.08
2021/8/16 4:00,62.62,0.1
2021/8/16 4:15,62.9,0.13
2021/8/16 4:30,63.27,0.15
2021/8/16 4:45,63.58,0.18
2021/8/16 5:00,64.41,0.2
2021/8/16 5:15,64.21,0.17
2021/8/16 5:30,64.21,0.14
2021/8/16 5:45,64.41,0.11
2021/8/16 6:00,65.24,0.08
2021/8/16 6:15,65.66,0.1
2021/8/16 6:30,66.02,0.12
2021/8/16 6:45,66.67,0.14
2021/8/16 7:00,66.76,0.16
2021/8/16 7:15,66.53,0.18
2021/8/16 7:30,66.45,0.2
2021/8/16 7:45,66.47,0.21
2021/8/16 8:00,66.83,0.23
2021/8/16 8:15,67.4,0.2
2021/8/16 8:30,67.75,0.17
2021/8/16 8:45,68.05,0.13
2021/8/16 9:00,68.01,0.1
2021/8/16 9:15,67.52,0.09
2021/8/16 9:30,67.05,0.07
2021/8/16 9:45,67.02,0.06
2021/8/16 10:00,66.45,0.04
2021/8/16 10:15,66.43,0.03
2021/8/16 10:30,66.84,0.03
2021/8/16 10:45,67.14,0.02
2021/8/16 11:00,67.06,0.01
2021/8/16 11:15,66.61,0.01
2021/8/16 11:30,66.08,0.01
2021/8/16 11:45,66.01,1e-05
2021/8/16 12:00,66.42,1e-05
2021/8/16 12:15,66.91,1e-05
2021/8/16 12:30,67.41,1e-05
2021/8/16 12:45,67.49,1e-05
2021/8/16 13:00,67.13,1e-05
2021/8/16 13:15,66.29,1e-05
2021/8/16 13:30,65.04,1e-05
2021/8/16 13:45,63.62,1e-05
2021/8/16 14:00,62.59,1e-05
2021/8/16 14:15,62.38,0.02
2021/8/16 14:30,62.45,0.03
2021/8/16 14:45,62.49,0.05
2021/8/16 15:00,62.57,0.06
2021/8/16 15:15,62.42,0.13
2021/8/16 15:30,62.26,0.21
2021/8/16 15:45,61.85,0.28
2021/8/16 16:00,61.25,0.35
2021/8/16 16:15,61.3,0.45
2021/8/16 16:30,61.31,0.55
2021/8/16 16:45,61.15,0.65
2021/8/16 17:00,61.46,0.75
2021/8/16 17:15,60.82,0.73
2021/8/16 17:30,60.64,0.7
2021/8/16 17:45,60.79,0.68
2021/8/16 18:00,61.0,0.65
2021/8/16 18:15,60.8,0.49
2021/8/16 18:30,60.57,0.33
2021/8/16 18:45,60.51,0.17
2021/8/16 19:00,60.09,0.01
2021/8/16 19:15,59.66,0.01
2021/8/16 19:30,59.29,0.01
2021/8/16 19:45,59.08,1e-05
2021/8/16 20:00,59.43,1e-05
2021/8/16 20:15,59.49,1e-05
2021/8/16 20:30,59.33,0.01
2021/8/16 20:45,59.2,0.01
2021/8/16 21:00,59.37,0.01
2021/8/16 21:15,59.06,0.1
2021/8/16 21:30,58.37,0.19
2021/8/16 21:45,57.61,0.27
2021/8/16 22:00,57.1,0.36
2021/8/16 22:15,57.17,0.29
2021/8/16 22:30,57.78,0.21
2021/8/16 22:45,58.47,0.14
2021/8/16 23:00,59.07,0.06
2021/8/16 23:15,59.71,0.05
2021/8/16 23:30,59.95,0.04
2021/8/16 23:45,60.03,0.03
2021/8/17 0:00,56.87,0.02
2021/8/17 0:15,57.1,0.02
2021/8/17 0:30,57.32,0.01
2021/8/17 0:45,57.61,0.01
2021/8/17 1:00,57.31,1e-05
2021/8/17 1:15,57.0,1e-05
2021/8/17 1:30,56.83,1e-05
2021/8/17 1:45,56.7,1e-05
2021/8/17 2:00,56.76,1e-05
2021/8/17 2:15,56.47,1e-05
2021/8/17 2:30,56.37,1e-05
2021/8/17 2:45,56.47,1e-05
2021/8/17 3:00,56.55,1e-05
2021/8/17 3:15,56.26,1e-05
2021/8/17 3:30,55.73,1e-05
2021/8/17 3:45,55.04,1e-05
2021/8/17 4:00,54.86,1e-05
2021/8/17 4:15,54.57,1e-05
2021/8/17 4:30,54.58,1e-05
2021/8/17 4:45,54.89,1e-05
2021/8/17 5:00,55.59,1e-05
2021/8/17 5:15,55.34,1e-05
2021/8/17 5:30,55.36,1e-05
2021/8/17 5:45,55.61,1e-05
2021/8/17 6:00,55.81,1e-05
2021/8/17 6:15,55.94,0.09
2021/8/17 6:30,56.4,0.18
2021/8/17 6:45,56.84,0.27
2021/8/17 7:00,57.07,0.36
2021/8/17 7:15,56.53,0.27
2021/8/17 7:30,56.23,0.18
2021/8/17 7:45,56.41,0.09
2021/8/17 8:00,57.0,1e-05
2021/8/17 8:15,57.16,1e-05
2021/8/17 8:30,57.29,1e-05
2021/8/17 8:45,57.68,1e-05
2021/8/17 9:00,58.4,1e-05
2021/8/17 9:15,58.65,1e-05
2021/8/17 9:30,58.5,1e-05
2021/8/17 9:45,58.79,1e-05
2021/8/17 10:00,58.58,1e-05
2021/8/17 10:15,58.91,1e-05
2021/8/17 10:30,58.87,1e-05
2021/8/17 10:45,58.99,1e-05
2021/8/17 11:00,59.93,1e-05
2021/8/17 11:15,61.01,1e-05
2021/8/17 11:30,62.34,1e-05
2021/8/17 11:45,63.39,1e-05
2021/8/17 12:00,64.49,1e-05
2021/8/17 12:15,65.82,1e-05
2021/8/17 12:30,66.27,1e-05
2021/8/17 12:45,66.4,1e-05
2021/8/17 13:00,65.54,1e-05
2021/8/17 13:15,64.96,1e-05
2021/8/17 13:30,63.99,1e-05
2021/8/17 13:45,63.84,1e-05
2021/8/17 14:00,63.59,1e-05
2021/8/17 14:15,63.82,1e-05
2021/8/17 14:30,63.37,1e-05
2021/8/17 14:45,62.09,1e-05
2021/8/17 15:00,60.83,1e-05
2021/8/17 15:15,59.99,1e-05
2021/8/17 15:30,59.0,1e-05
2021/8/17 15:45,57.9,1e-05
2021/8/17 16:00,58.04,1e-05
2021/8/17 16:15,57.64,1e-05
2021/8/17 16:30,56.78,1e-05
2021/8/17 16:45,56.14,1e-05
2021/8/17 17:00,55.74,1e-05
2021/8/17 17:15,55.14,1e-05
2021/8/17 17:30,54.74,1e-05
2021/8/17 17:45,54.66,1e-05
2021/8/17 18:00,54.43,1e-05
2021/8/17 18:15,54.36,1e-05
2021/8/17 18:30,54.51,1e-05
2021/8/17 18:45,55.15,1e-05
2021/8/17 19:00,55.57,1e-05
2021/8/17 19:15,54.91,1e-05
2021/8/17 19:30,54.41,1e-05
2021/8/17 19:45,53.97,1e-05
2021/8/17 20:00,54.0,1e-05
2021/8/17 20:15,53.95,1e-05
2021/8/17 20:30,53.71,1e-05
2021/8/17 20:45,53.43,1e-05
2021/8/17 21:00,52.97,1e-05
2021/8/17 21:15,52.13,1e-05
2021/8/17 21:30,51.68,0.01
2021/8/17 21:45,51.34,0.01
2021/8/17 22:00,51.13,0.01
2021/8/17 22:15,50.67,0.01
2021/8/17 22:30,50.87,0.01
2021/8/17 22:45,51.61,1e-05
2021/8/17 23:00,52.36,1e-05
2021/8/17 23:15,52.74,1e-05
2021/8/17 23:30,52.51,1e-05
2021/8/17 23:45,52.28,1e-05
2021/8/18 0:00,49.81,1e-05
2021/8/18 0:15,50.28,1e-05
2021/8/18 0:30,50.52,1e-05
2021/8/18 0:45,50.61,1e-05
2021/8/18 1:00,50.16,1e-05
2021/8/18 1:15,49.86,1e-05
2021/8/18 1:30,49.71,1e-05
2021/8/18 1:45,49.86,1e-05
2021/8/18 2:00,50.27,1e-05
2021/8/18 2:15,50.05,1e-05
2021/8/18 2:30,50.05,0.01
2021/8/18 2:45,50.18,0.01
2021/8/18 3:00,49.76,0.01
2021/8/18 3:15,49.45,0.01
2021/8/18 3:30,49.13,0.02
2021/8/18 3:45,48.67,0.02
2021/8/18 4:00,48.57,0.02
2021/8/18 4:15,48.75,0.02
2021/8/18 4:30,49.11,0.01
2021/8/18 4:45,49.6,0.01
2021/8/18 5:00,50.52,1e-05
2021/8/18 5:15,50.71,1e-05
2021/8/18 5:30,50.99,1e-05
2021/8/18 5:45,51.48,1e-05
2021/8/18 6:00,52.66,1e-05
2021/8/18 6:15,52.95,1e-05
2021/8/18 6:30,52.92,1e-05
2021/8/18 6:45,53.0,1e-05
2021/8/18 7:00,53.61,1e-05
2021/8/18 7:15,53.92,1e-05
2021/8/18 7:30,54.55,1e-05
2021/8/18 7:45,55.14,1e-05
2021/8/18 8:00,56.08,1e-05
2021/8/18 8:15,56.31,1e-05
2021/8/18 8:30,56.27,1e-05
2021/8/18 8:45,56.26,1e-05
2021/8/18 9:00,56.7,1e-05
2021/8/18 9:15,56.58,1e-05
2021/8/18 9:30,56.32,1e-05
2021/8/18 9:45,56.08,1e-05
2021/8/18 10:00,55.69,1e-05
2021/8/18 10:15,55.68,1e-05
2021/8/18 10:30,55.53,1e-05
2021/8/18 10:45,55.45,1e-05
2021/8/18 11:00,55.14,1e-05
2021/8/18 11:15,55.31,1e-05
2021/8/18 11:30,55.96,1e-05
2021/8/18 11:45,57.2,1e-05
2021/8/18 12:00,58.05,1e-05
2021/8/18 12:15,58.94,1e-05
2021/8/18 12:30,59.66,1e-05
2021/8/18 12:45,59.88,1e-05
2021/8/18 13:00,59.22,1e-05
2021/8/18 13:15,58.21,1e-05
2021/8/18 13:30,57.2,1e-05
2021/8/18 13:45,56.45,1e-05
2021/8/18 14:00,56.26,1e-05
2021/8/18 14:15,56.62,0.05
2021/8/18 14:30,56.67,0.11
2021/8/18 14:45,56.72,0.16
