date,M,Q
2021/5/23 3:15,1.37,1
2021/5/23 3:30,1.76,1
2021/5/23 3:45,2.14,1
2021/5/23 4:00,2.52,1
2021/5/23 4:15,2.77,1
2021/5/23 4:30,3.02,1
2021/5/23 4:45,3.27,1
2021/5/23 5:00,3.52,1
2021/5/23 5:15,3.29,1
2021/5/23 5:30,3.05,1
2021/5/23 5:45,2.82,1
2021/5/23 6:00,2.58,1
2021/5/23 6:15,2.12,1
2021/5/23 6:30,1.67,1
2021/5/23 6:45,1.21,1
2021/5/23 7:00,0.75,1
2021/5/23 7:15,0.69,1
2021/5/23 7:30,0.62,1
2021/5/23 7:45,0.55,1
2021/5/23 8:00,0.49,1
2021/5/23 8:15,0.52,1
2021/5/23 8:30,0.54,1
2021/5/23 8:45,0.57,1
2021/5/23 9:00,0.6,1
2021/5/23 9:15,0.5,1
2021/5/23 9:30,0.4,1
2021/5/23 9:45,0.29,1
2021/5/23 10:00,0.19,1
2021/5/23 10:15,0.22,1
2021/5/23 10:30,0.25,1
2021/5/23 10:45,0.27,1
2021/5/23 11:00,0.3,1
2021/5/23 11:15,0.28,1
2021/5/23 11:30,0.26,1
2021/5/23 11:45,0.24,1
2021/5/23 12:00,0.22,1
2021/5/23 12:15,0.17,1
2021/5/23 12:30,0.12,1
2021/5/23 12:45,0.06,1
2021/5/23 13:00,0.01,1
2021/5/23 13:15,0.01,1
2021/5/23 13:30,0.01,1
2021/5/23 14:30,0.01,4
2021/5/23 14:45,0.01,1
2021/5/23 15:00,0.01,1
2021/5/23 15:15,0.02,1
2021/5/23 15:30,0.02,1
2021/5/23 15:45,0.03,1
2021/5/23 16:00,0.03,1
2021/5/23 16:15,0.03,1
2021/5/23 16:30,0.02,1
2021/5/23 16:45,0.02,1
2021/5/23 17:00,0.01,1
2021/5/23 17:15,0.02,1
2021/5/23 17:30,0.03,1
2021/5/23 17:45,0.03,1
2021/5/23 18:00,0.04,1
2021/5/23 18:15,0.03,1
2021/5/23 18:30,0.03,1
2021/5/23 18:45,0.03,1
2021/5/23 19:00,0.02,1
2021/5/23 19:15,0.02,1
2021/5/23 19:30,0.01,1
2021/5/23 19:45,0.01,1
2021/5/25 11:30,0.01,159
2021/5/25 11:45,0.01,1
2021/5/25 12:00,0.01,1
2021/5/25 12:15,0.03,1
2021/5/25 12:30,0.04,1
2021/5/25 12:45,0.06,1
2021/5/25 13:00,0.07,1
2021/5/25 13:15,0.05,1
2021/5/25 13:30,0.04,1
2021/5/25 13:45,0.02,1
2021/5/25 16:30,0.01,11
2021/5/25 16:45,0.01,1
2021/5/25 17:00,0.01,1
2021/5/25 17:15,0.03,1
2021/5/25 17:30,0.06,1
2021/5/25 17:45,0.08,1
2021/5/25 18:00,0.1,1
2021/5/25 18:15,0.08,1
2021/5/25 18:30,0.05,1
2021/5/25 18:45,0.03,1
2021/5/25 19:30,0.01,3
2021/5/25 19:45,0.01,1
2021/5/25 20:00,0.01,1
2021/5/25 20:15,0.49,1
2021/5/25 20:30,0.96,1
2021/5/25 20:45,1.43,1
2021/5/25 21:00,1.91,1
2021/5/25 21:15,1.66,1
2021/5/25 21:30,1.41,1
2021/5/25 21:45,1.16,1
2021/5/25 22:00,0.91,1
2021/5/25 22:15,1.38,1
2021/5/25 22:30,1.85,1
2021/5/25 22:45,2.32,1
2021/5/25 23:00,2.79,1
2021/5/25 23:15,2.85,1
2021/5/25 23:30,2.9,1
2021/5/25 23:45,2.96,1
2021/5/26 0:00,3.01,1
2021/5/26 0:15,2.79,1
2021/5/26 0:30,2.57,1
2021/5/26 0:45,2.35,1
2021/5/26 1:00,2.13,1
2021/5/26 1:15,2.83,1
2021/5/26 1:30,3.52,1
2021/5/26 1:45,4.22,1
2021/5/26 2:00,4.91,1
2021/5/26 2:15,5.44,1
2021/5/26 2:30,5.96,1
2021/5/26 2:45,6.49,1
2021/5/26 3:00,7.01,1
2021/5/26 3:15,6.31,1
2021/5/26 3:30,5.6,1
2021/5/26 3:45,4.89,1
2021/5/26 4:00,4.19,1
2021/5/26 4:15,3.77,1
2021/5/26 4:30,3.36,1
2021/5/26 4:45,2.94,1
2021/5/26 5:00,2.52,1
2021/5/26 5:15,2.21,1
2021/5/26 5:30,1.91,1
2021/5/26 5:45,1.6,1
2021/5/26 6:00,1.29,1
2021/5/26 6:15,1.1,1
2021/5/26 6:30,0.9,1
2021/5/26 6:45,0.71,1
2021/5/26 7:00,0.51,1
2021/5/26 7:15,0.47,1
2021/5/26 7:30,0.43,1
2021/5/26 7:45,0.38,1
2021/5/26 8:00,0.34,1
2021/5/26 8:15,0.26,1
2021/5/26 8:30,0.17,1
2021/5/26 8:45,0.09,1
2021/6/1 1:15,0.01,546
2021/6/1 1:30,0.01,1
2021/6/1 1:45,0.02,1
2021/6/1 2:00,0.02,1
2021/6/1 2:15,0.03,1
2021/6/1 2:30,0.04,1
2021/6/1 2:45,0.04,1
2021/6/1 3:00,0.05,1
2021/6/1 3:15,0.04,1
2021/6/1 3:30,0.03,1
2021/6/1 3:45,0.02,1
2021/6/1 4:00,0.01,1
2021/6/1 4:15,0.01,1
2021/6/1 4:30,0.01,1
2021/6/1 18:30,0.01,56
2021/6/1 18:45,0.01,1
2021/6/1 19:00,0.01,1
2021/6/1 19:15,0.01,1
2021/6/1 19:30,0.01,1
2021/6/2 0:30,0.01,20
2021/6/2 0:45,0.01,1
2021/6/2 1:00,0.01,1
2021/6/2 1:15,0.04,1
2021/6/2 1:30,0.06,1
2021/6/2 1:45,0.09,1
2021/6/2 2:00,0.11,1
2021/6/2 2:15,0.1,1
2021/6/2 2:30,0.08,1
2021/6/2 2:45,0.07,1
2021/6/2 3:00,0.05,1
2021/6/2 3:15,0.05,1
2021/6/2 3:30,0.05,1
2021/6/2 3:45,0.04,1
2021/6/2 4:00,0.04,1
2021/6/2 4:15,0.04,1
2021/6/2 4:30,0.04,1
2021/6/2 4:45,0.03,1
2021/6/2 5:00,0.03,1
2021/6/2 5:15,0.03,1
2021/6/2 5:30,0.03,1
2021/6/2 5:45,0.02,1
2021/6/2 6:00,0.02,1
2021/6/2 6:15,0.02,1
2021/6/2 6:30,0.01,1
2021/6/2 6:45,0.01,1
2021/6/2 15:15,0.01,34
2021/6/2 15:30,0.02,1
2021/6/2 15:45,0.02,1
2021/6/2 16:00,0.03,1
2021/6/2 16:15,0.28,1
2021/6/2 16:30,0.53,1
2021/6/2 16:45,0.77,1
2021/6/2 17:00,1.02,1
2021/6/2 17:15,1.06,1
2021/6/2 17:30,1.11,1
2021/6/2 17:45,1.15,1
2021/6/2 18:00,1.19,1
2021/6/2 18:15,1.19,1
2021/6/2 18:30,1.19,1
2021/6/2 18:45,1.2,1
2021/6/2 19:00,1.2,1
2021/6/2 19:15,1.09,1
2021/6/2 19:30,0.98,1
2021/6/2 19:45,0.86,1
2021/6/2 20:00,0.75,1
2021/6/2 20:15,0.7,1
2021/6/2 20:30,0.66,1
2021/6/2 20:45,0.61,1
2021/6/2 21:00,0.56,1
2021/6/2 21:15,0.53,1
2021/6/2 21:30,0.5,1
2021/6/2 21:45,0.46,1
2021/6/2 22:00,0.43,1
2021/6/2 22:15,0.75,1
2021/6/2 22:30,1.06,1
2021/6/2 22:45,1.38,1
2021/6/2 23:00,1.69,1
2021/6/2 23:15,1.89,1
2021/6/2 23:30,2.09,1
2021/6/2 23:45,2.3,1
2021/6/3 0:00,2.5,1
2021/6/3 0:15,2.3,1
2021/6/3 0:30,2.11,1
2021/6/3 0:45,1.91,1
2021/6/3 1:00,1.71,1
2021/6/3 1:15,1.45,1
2021/6/3 1:30,1.19,1
2021/6/3 1:45,0.93,1
2021/6/3 2:00,0.67,1
2021/6/3 2:15,0.6,1
2021/6/3 2:30,0.52,1
2021/6/3 2:45,0.44,1
2021/6/3 3:00,0.37,1
2021/6/3 3:15,0.63,1
2021/6/3 3:30,0.89,1
2021/6/3 3:45,1.14,1
2021/6/3 4:00,1.4,1
2021/6/3 4:15,2.01,1
2021/6/3 4:30,2.62,1
2021/6/3 4:45,3.23,1
2021/6/3 5:00,3.84,1
2021/6/3 5:15,3.65,1
2021/6/3 5:30,3.46,1
2021/6/3 5:45,3.27,1
2021/6/3 6:00,3.08,1
2021/6/3 6:15,2.33,1
2021/6/3 6:30,1.58,1
2021/6/3 6:45,0.83,1
2021/6/3 7:00,0.08,1
2021/6/3 7:15,0.08,1
2021/6/3 7:30,0.08,1
2021/6/3 7:45,0.07,1
2021/6/3 8:00,0.07,1
2021/6/3 8:15,0.08,1
2021/6/3 8:30,0.09,1
2021/6/3 8:45,0.09,1
2021/6/3 9:00,0.1,1
2021/6/3 9:15,0.11,1
2021/6/3 9:30,0.12,1
2021/6/3 9:45,0.13,1
2021/6/3 10:00,0.14,1
2021/6/3 10:15,0.19,1
2021/6/3 10:30,0.24,1
2021/6/3 10:45,0.29,1
2021/6/3 11:00,0.34,1
2021/6/3 11:15,0.26,1
2021/6/3 11:30,0.18,1
2021/6/3 11:45,0.1,1
2021/6/3 12:00,0.02,1
2021/6/3 12:15,0.02,1
2021/6/3 12:30,0.01,1
2021/6/3 12:45,0.01,1
2021/6/9 4:30,0.01,543
2021/6/9 4:45,0.01,1
2021/6/9 5:00,0.01,1
2021/6/9 5:15,0.01,1
2021/6/9 5:30,0.01,1
2021/6/9 6:15,0.14,3
2021/6/9 6:30,0.28,1
2021/6/9 6:45,0.42,1
2021/6/9 7:00,0.56,1
2021/6/9 7:15,0.43,1
2021/6/9 7:30,0.29,1
2021/6/9 7:45,0.16,1
2021/6/9 8:00,0.02,1
2021/6/9 8:15,0.02,1
2021/6/9 8:30,0.01,1
2021/6/9 8:45,0.01,1
2021/6/9 14:15,0.05,22
2021/6/9 14:30,0.1,1
2021/6/9 14:45,0.15,1
2021/6/9 15:00,0.2,1
2021/6/9 15:15,0.17,1
2021/6/9 15:30,0.14,1
2021/6/9 15:45,0.1,1
2021/6/9 16:00,0.07,1
2021/6/9 16:15,0.14,1
2021/6/9 16:30,0.22,1
2021/6/9 16:45,0.29,1
2021/6/9 17:00,0.36,1
2021/6/9 17:15,0.51,1
2021/6/9 17:30,0.66,1
2021/6/9 17:45,0.8,1
2021/6/9 18:00,0.95,1
2021/6/9 18:15,0.73,1
2021/6/9 18:30,0.52,1
2021/6/9 18:45,0.31,1
2021/6/9 19:00,0.09,1
2021/6/9 19:15,0.09,1
2021/6/9 19:30,0.09,1
2021/6/9 19:45,0.09,1
2021/6/9 20:00,0.09,1
2021/6/9 20:15,0.12,1
2021/6/9 20:30,0.15,1
2021/6/9 20:45,0.17,1
2021/6/9 21:00,0.2,1
2021/6/9 21:15,0.17,1
2021/6/9 21:30,0.14,1
2021/6/9 21:45,0.11,1
2021/6/9 22:00,0.08,1
2021/6/9 22:15,0.06,1
2021/6/9 22:30,0.05,1
2021/6/9 22:45,0.03,1
2021/6/9 23:00,0.01,1
2021/6/9 23:15,0.03,1
2021/6/9 23:30,0.04,1
2021/6/9 23:45,0.06,1
2021/6/10 0:00,0.07,1
2021/6/10 0:15,0.07,1
2021/6/10 0:30,0.08,1
2021/6/10 0:45,0.08,1
2021/6/10 1:00,0.08,1
2021/6/10 1:15,0.07,1
2021/6/10 1:30,0.07,1
2021/6/10 1:45,0.06,1
2021/6/10 2:00,0.05,1
2021/6/10 2:15,0.08,1
2021/6/10 2:30,0.12,1
2021/6/10 2:45,0.15,1
2021/6/10 3:00,0.18,1
2021/6/10 3:15,0.25,1
2021/6/10 3:30,0.32,1
2021/6/10 3:45,0.38,1
2021/6/10 4:00,0.45,1
2021/6/10 4:15,0.57,1
2021/6/10 4:30,0.7,1
2021/6/10 4:45,0.83,1
2021/6/10 5:00,0.95,1
2021/6/10 5:15,1.1,1
2021/6/10 5:30,1.25,1
2021/6/10 5:45,1.39,1
2021/6/10 6:00,1.54,1
2021/6/10 6:15,1.22,1
2021/6/10 6:30,0.91,1
2021/6/10 6:45,0.59,1
2021/6/10 7:00,0.27,1
2021/6/10 7:15,0.25,1
2021/6/10 7:30,0.23,1
2021/6/10 7:45,0.2,1
2021/6/10 8:00,0.18,1
2021/6/10 8:15,0.26,1
2021/6/10 8:30,0.34,1
2021/6/10 8:45,0.41,1
2021/6/10 9:00,0.49,1
2021/6/10 9:15,0.37,1
2021/6/10 9:30,0.25,1
2021/6/10 9:45,0.12,1
2021/6/10 17:15,0.01,30
2021/6/10 17:30,0.01,1
2021/6/10 17:45,0.02,1
2021/6/10 18:00,0.02,1
2021/6/10 18:15,0.02,1
2021/6/10 18:30,0.01,1
2021/6/10 18:45,0.01,1
2021/6/10 19:30,0.01,3
2021/6/10 19:45,0.01,1
2021/6/10 20:00,0.01,1
2021/6/10 20:15,0.01,1
2021/6/10 20:30,0.02,1
2021/6/10 20:45,0.02,1
2021/6/10 21:00,0.02,1
2021/6/10 21:15,0.05,1
2021/6/10 21:30,0.08,1
2021/6/10 21:45,0.11,1
2021/6/10 22:00,0.14,1
2021/6/10 22:15,0.13,1
2021/6/10 22:30,0.12,1
2021/6/10 22:45,0.1,1
2021/6/10 23:00,0.09,1
2021/6/10 23:15,0.08,1
2021/6/10 23:30,0.07,1
2021/6/10 23:45,0.06,1
2021/6/11 0:00,0.05,1
2021/6/11 0:15,0.04,1
2021/6/11 0:30,0.03,1
2021/6/11 0:45,0.01,1
2021/6/11 2:15,0.02,6
2021/6/11 2:30,0.04,1
2021/6/11 2:45,0.05,1
2021/6/11 3:00,0.07,1
2021/6/11 3:15,0.08,1
2021/6/11 3:30,0.09,1
2021/6/11 3:45,0.09,1
2021/6/11 4:00,0.1,1
2021/6/11 4:15,0.11,1
2021/6/11 4:30,0.12,1
2021/6/11 4:45,0.13,1
2021/6/11 5:00,0.14,1
2021/6/11 5:15,0.12,1
2021/6/11 5:30,0.1,1
2021/6/11 5:45,0.07,1
2021/6/11 6:00,0.05,1
2021/6/11 6:15,0.05,1
2021/6/11 6:30,0.05,1
2021/6/11 6:45,0.05,1
2021/6/11 7:00,0.05,1
2021/6/11 7:15,0.06,1
2021/6/11 7:30,0.08,1
2021/6/11 7:45,0.09,1
2021/6/11 8:00,0.1,1
2021/6/11 8:15,0.08,1
2021/6/11 8:30,0.06,1
2021/6/11 8:45,0.04,1
2021/6/11 9:00,0.02,1
2021/6/11 9:15,0.02,1
2021/6/11 9:30,0.01,1
2021/6/11 9:45,0.01,1
2021/6/11 18:15,0.11,34
2021/6/11 18:30,0.21,1
2021/6/11 18:45,0.32,1
2021/6/11 19:00,0.42,1
2021/6/11 19:15,0.37,1
2021/6/11 19:30,0.31,1
2021/6/11 19:45,0.26,1
2021/6/11 20:00,0.2,1
2021/6/11 20:15,0.24,1
2021/6/11 20:30,0.27,1
2021/6/11 20:45,0.31,1
2021/6/11 21:00,0.34,1
2021/6/11 21:15,0.32,1
2021/6/11 21:30,0.3,1
2021/6/11 21:45,0.28,1
2021/6/11 22:00,0.26,1
2021/6/11 22:15,0.24,1
2021/6/11 22:30,0.22,1
2021/6/11 22:45,0.19,1
2021/6/11 23:00,0.17,1
2021/6/11 23:15,0.23,1
2021/6/11 23:30,0.28,1
2021/6/11 23:45,0.34,1
2021/6/12 0:00,0.39,1
2021/6/12 0:15,0.47,1
2021/6/12 0:30,0.55,1
2021/6/12 0:45,0.63,1
2021/6/12 1:00,0.71,1
2021/6/12 1:15,0.89,1
2021/6/12 1:30,1.06,1
2021/6/12 1:45,1.23,1
2021/6/12 2:00,1.41,1
2021/6/12 2:15,1.2,1
2021/6/12 2:30,0.99,1
2021/6/12 2:45,0.77,1
2021/6/12 3:00,0.56,1
2021/6/12 3:15,0.95,1
2021/6/12 3:30,1.34,1
2021/6/12 3:45,1.73,1
2021/6/12 4:00,2.12,1
2021/6/12 4:15,1.69,1
2021/6/12 4:30,1.26,1
2021/6/12 4:45,0.83,1
2021/6/12 5:00,0.4,1
2021/6/12 5:15,0.33,1
2021/6/12 5:30,0.27,1
2021/6/12 5:45,0.2,1
2021/6/12 6:00,0.13,1
2021/6/12 6:15,0.25,1
2021/6/12 6:30,0.38,1
2021/6/12 6:45,0.5,1
2021/6/12 7:00,0.62,1
2021/6/12 7:15,0.53,1
2021/6/12 7:30,0.45,1
2021/6/12 7:45,0.37,1
2021/6/12 8:00,0.28,1
2021/6/12 8:15,0.22,1
2021/6/12 8:30,0.16,1
2021/6/12 8:45,0.09,1
2021/6/12 9:00,0.03,1
2021/6/12 9:15,0.02,1
2021/6/12 9:30,0.02,1
2021/6/12 9:45,0.01,1
2021/6/12 16:30,0.01,27
2021/6/12 16:45,0.01,1
2021/6/12 17:00,0.01,1
2021/6/12 17:15,0.02,1
2021/6/12 17:30,0.02,1
2021/6/12 17:45,0.03,1
2021/6/12 18:00,0.03,1
2021/6/12 18:15,0.06,1
2021/6/12 18:30,0.09,1
2021/6/12 18:45,0.11,1
2021/6/12 19:00,0.14,1
2021/6/12 19:15,0.13,1
2021/6/12 19:30,0.12,1
2021/6/12 19:45,0.11,1
2021/6/12 20:00,0.1,1
2021/6/12 20:15,0.09,1
2021/6/12 20:30,0.07,1
2021/6/12 20:45,0.06,1
2021/6/12 21:00,0.04,1
2021/6/12 21:15,0.03,1
2021/6/12 21:30,0.02,1
2021/6/12 21:45,0.01,1
2021/6/12 22:15,0.02,2
2021/6/12 22:30,0.03,1
2021/6/12 22:45,0.05,1
2021/6/12 23:00,0.06,1
2021/6/12 23:15,0.05,1
2021/6/12 23:30,0.03,1
2021/6/12 23:45,0.02,1
2021/6/13 0:00,0.01,1
2021/6/13 0:15,0.01,1
2021/6/13 0:30,0.01,1
2021/6/13 1:30,0.01,4
2021/6/13 1:45,0.01,1
2021/6/13 2:00,0.01,1
2021/6/13 2:15,0.05,1
2021/6/13 2:30,0.09,1
2021/6/13 2:45,0.13,1
2021/6/13 3:00,0.17,1
2021/6/13 3:15,0.17,1
2021/6/13 3:30,0.16,1
2021/6/13 3:45,0.16,1
2021/6/13 4:00,0.15,1
2021/6/13 4:15,0.16,1
2021/6/13 4:30,0.16,1
2021/6/13 4:45,0.17,1
2021/6/13 5:00,0.18,1
2021/6/13 5:15,0.18,1
2021/6/13 5:30,0.19,1
2021/6/13 5:45,0.19,1
2021/6/13 6:00,0.19,1
2021/6/13 6:15,0.17,1
2021/6/13 6:30,0.16,1
2021/6/13 6:45,0.14,1
2021/6/13 7:00,0.12,1
2021/6/13 7:15,0.43,1
2021/6/13 7:30,0.74,1
2021/6/13 7:45,1.05,1
2021/6/13 8:00,1.36,1
2021/6/13 8:15,1.06,1
2021/6/13 8:30,0.76,1
2021/6/13 8:45,0.45,1
2021/6/13 9:00,0.15,1
2021/6/13 9:15,0.11,1
2021/6/13 9:30,0.08,1
2021/6/13 9:45,0.04,1
2021/6/13 15:30,0.01,23
2021/6/13 15:45,0.01,1
2021/6/13 16:00,0.01,1
2021/6/13 16:15,0.01,1
2021/6/13 16:30,0.01,1
2021/6/14 4:30,0.01,48
2021/6/14 4:45,0.01,1
2021/6/14 5:00,0.01,1
2021/6/14 5:15,0.01,1
2021/6/14 5:30,0.01,1
2021/6/14 5:45,0.01,1
2021/6/14 6:00,0.01,1
2021/6/14 6:15,0.01,1
2021/6/14 6:30,0.01,1
2021/6/15 3:15,0.03,83
2021/6/15 3:30,0.05,1
2021/6/15 3:45,0.08,1
2021/6/15 4:00,0.1,1
2021/6/15 4:15,0.09,1
2021/6/15 4:30,0.08,1
2021/6/15 4:45,0.07,1
2021/6/15 5:00,0.06,1
2021/6/15 5:15,0.07,1
2021/6/15 5:30,0.07,1
2021/6/15 5:45,0.08,1
2021/6/15 6:00,0.08,1
2021/6/15 6:15,0.06,1
2021/6/15 6:30,0.05,1
2021/6/15 6:45,0.03,1
2021/6/15 7:00,0.01,1
2021/6/15 7:15,0.02,1
2021/6/15 7:30,0.03,1
2021/6/15 7:45,0.04,1
2021/6/15 8:00,0.05,1
2021/6/15 8:15,0.07,1
2021/6/15 8:30,0.08,1
2021/6/15 8:45,0.1,1
2021/6/15 9:00,0.11,1
2021/6/15 9:15,0.08,1
2021/6/15 9:30,0.06,1
2021/6/15 9:45,0.03,1
2021/6/15 14:30,0.01,19
2021/6/15 14:45,0.01,1
2021/6/15 15:00,0.01,1
2021/6/15 15:15,0.01,1
2021/6/15 15:30,0.01,1
2021/6/15 15:45,0.01,1
2021/6/15 16:00,0.01,1
2021/6/15 16:15,0.02,1
2021/6/15 16:30,0.02,1
2021/6/15 16:45,0.03,1
2021/6/15 17:00,0.03,1
2021/6/15 17:15,0.03,1
2021/6/15 17:30,0.04,1
2021/6/15 17:45,0.04,1
2021/6/15 18:00,0.04,1
2021/6/15 18:15,0.03,1
2021/6/15 18:30,0.02,1
2021/6/15 18:45,0.01,1
2021/6/15 22:15,0.01,14
2021/6/15 22:30,0.01,1
2021/6/15 22:45,0.02,1
2021/6/15 23:00,0.02,1
2021/6/15 23:15,0.03,1
2021/6/15 23:30,0.04,1
2021/6/15 23:45,0.05,1
2021/6/16 0:00,0.06,1
2021/6/16 0:15,0.05,1
2021/6/16 0:30,0.03,1
2021/6/16 0:45,0.02,1
2021/6/16 6:15,0.01,22
2021/6/16 6:30,0.01,1
2021/6/16 6:45,0.02,1
2021/6/16 7:00,0.02,1
2021/6/16 7:15,0.02,1
2021/6/16 7:30,0.01,1
2021/6/16 7:45,0.01,1
2021/6/16 8:15,0.01,2
2021/6/16 8:30,0.01,1
2021/6/16 8:45,0.02,1
2021/6/16 9:00,0.02,1
2021/6/16 9:15,0.02,1
2021/6/16 9:30,0.03,1
2021/6/16 9:45,0.03,1
2021/6/16 10:00,0.03,1
2021/6/16 10:15,0.02,1
2021/6/16 10:30,0.02,1
2021/6/16 10:45,0.01,1
2021/6/16 12:15,0.02,6
2021/6/16 12:30,0.03,1
2021/6/16 12:45,0.05,1
2021/6/16 13:00,0.06,1
2021/6/16 13:15,0.09,1
2021/6/16 13:30,0.12,1
2021/6/16 13:45,0.15,1
2021/6/16 14:00,0.18,1
2021/6/16 14:15,0.22,1
2021/6/16 14:30,0.26,1
2021/6/16 14:45,0.29,1
2021/6/16 15:00,0.33,1
2021/6/16 15:15,0.34,1
2021/6/16 15:30,0.35,1
2021/6/16 15:45,0.35,1
2021/6/16 16:00,0.36,1
2021/6/16 16:15,0.29,1
2021/6/16 16:30,0.22,1
2021/6/16 16:45,0.15,1
2021/6/16 17:00,0.08,1
2021/6/16 17:15,0.07,1
2021/6/16 17:30,0.06,1
2021/6/16 17:45,0.05,1
2021/6/16 18:00,0.04,1
2021/6/16 18:15,0.03,1
2021/6/16 18:30,0.02,1
2021/6/16 18:45,0.01,1
2021/6/16 22:15,0.02,14
2021/6/16 22:30,0.03,1
2021/6/16 22:45,0.05,1
2021/6/16 23:00,0.06,1
2021/6/16 23:15,0.06,1
2021/6/16 23:30,0.05,1
2021/6/16 23:45,0.05,1
2021/6/17 0:00,0.04,1
2021/6/17 0:15,0.03,1
2021/6/17 0:30,0.02,1
2021/6/17 0:45,0.01,1
2021/6/17 1:15,0.03,2
2021/6/17 1:30,0.06,1
2021/6/17 1:45,0.09,1
2021/6/17 2:00,0.12,1
2021/6/17 2:15,0.13,1
2021/6/17 2:30,0.14,1
2021/6/17 2:45,0.14,1
2021/6/17 3:00,0.15,1
2021/6/17 3:15,0.15,1
2021/6/17 3:30,0.15,1
2021/6/17 3:45,0.15,1
2021/6/17 4:00,0.15,1
2021/6/17 4:15,0.26,1
2021/6/17 4:30,0.37,1
2021/6/17 4:45,0.48,1
2021/6/17 5:00,0.59,1
2021/6/17 5:15,1.61,1
2021/6/17 5:30,2.64,1
2021/6/17 5:45,3.66,1
2021/6/17 6:00,4.68,1
2021/6/17 6:15,4.91,1
2021/6/17 6:30,5.15,1
2021/6/17 6:45,5.38,1
2021/6/17 7:00,5.61,1
2021/6/17 7:15,4.28,1
2021/6/17 7:30,2.95,1
2021/6/17 7:45,1.62,1
2021/6/17 8:00,0.29,1
2021/6/17 8:15,0.26,1
2021/6/17 8:30,0.24,1
2021/6/17 8:45,0.21,1
2021/6/17 9:00,0.18,1
2021/6/17 9:15,0.14,1
2021/6/17 9:30,0.1,1
2021/6/17 9:45,0.05,1
2021/6/17 10:00,0.01,1
2021/6/17 10:15,0.01,1
2021/6/17 10:30,0.01,1
2021/6/17 12:30,0.01,8
2021/6/17 12:45,0.01,1
2021/6/17 13:00,0.01,1
2021/6/17 13:15,0.01,1
2021/6/17 13:30,0.01,1
2021/6/17 15:30,0.01,8
2021/6/17 15:45,0.01,1
2021/6/17 16:00,0.01,1
2021/6/17 16:15,0.01,1
2021/6/17 16:30,0.02,1
2021/6/17 16:45,0.02,1
2021/6/17 17:00,0.02,1
2021/6/17 17:15,0.06,1
2021/6/17 17:30,0.1,1
2021/6/17 17:45,0.14,1
2021/6/17 18:00,0.18,1
2021/6/17 18:15,0.33,1
2021/6/17 18:30,0.47,1
2021/6/17 18:45,0.62,1
2021/6/17 19:00,0.76,1
2021/6/17 19:15,0.74,1
2021/6/17 19:30,0.72,1
2021/6/17 19:45,0.69,1
2021/6/17 20:00,0.67,1
2021/6/17 20:15,0.6,1
2021/6/17 20:30,0.52,1
2021/6/17 20:45,0.44,1
2021/6/17 21:00,0.37,1
2021/6/17 21:15,0.35,1
2021/6/17 21:30,0.33,1
2021/6/17 21:45,0.31,1
2021/6/17 22:00,0.29,1
2021/6/17 22:15,0.28,1
2021/6/17 22:30,0.27,1
2021/6/17 22:45,0.26,1
2021/6/17 23:00,0.25,1
2021/6/17 23:15,0.19,1
2021/6/17 23:30,0.13,1
2021/6/17 23:45,0.06,1
2021/6/18 2:30,0.01,11
2021/6/18 2:45,0.01,1
2021/6/18 3:00,0.01,1
2021/6/18 3:15,0.01,1
2021/6/18 3:30,0.01,1
2021/6/18 15:15,0.02,47
2021/6/18 15:30,0.05,1
2021/6/18 15:45,0.07,1
2021/6/18 16:00,0.09,1
2021/6/18 16:15,0.17,1
2021/6/18 16:30,0.26,1
2021/6/18 16:45,0.34,1
2021/6/18 17:00,0.42,1
2021/6/18 17:15,0.47,1
2021/6/18 17:30,0.52,1
2021/6/18 17:45,0.57,1
2021/6/18 18:00,0.62,1
2021/6/18 18:15,0.54,1
2021/6/18 18:30,0.46,1
2021/6/18 18:45,0.38,1
2021/6/18 19:00,0.3,1
2021/6/18 19:15,0.25,1
2021/6/18 19:30,0.2,1
2021/6/18 19:45,0.15,1
2021/6/18 20:00,0.1,1
2021/6/18 20:15,0.09,1
2021/6/18 20:30,0.08,1
2021/6/18 20:45,0.06,1
2021/6/18 21:00,0.05,1
2021/6/18 21:15,0.06,1
2021/6/18 21:30,0.06,1
2021/6/18 21:45,0.07,1
2021/6/18 22:00,0.07,1
2021/6/18 22:15,0.11,1
2021/6/18 22:30,0.15,1
2021/6/18 22:45,0.19,1
2021/6/18 23:00,0.23,1
2021/6/18 23:15,0.19,1
2021/6/18 23:30,0.15,1
2021/6/18 23:45,0.1,1
2021/6/19 0:00,0.06,1
2021/6/19 0:15,0.19,1
2021/6/19 0:30,0.31,1
2021/6/19 0:45,0.44,1
2021/6/19 1:00,0.57,1
2021/6/19 1:15,0.53,1
2021/6/19 1:30,0.48,1
2021/6/19 1:45,0.43,1
2021/6/19 2:00,0.39,1
2021/6/19 2:15,0.36,1
2021/6/19 2:30,0.33,1
2021/6/19 2:45,0.29,1
2021/6/19 3:00,0.26,1
2021/6/19 3:15,0.24,1
2021/6/19 3:30,0.22,1
2021/6/19 3:45,0.19,1
2021/6/19 4:00,0.17,1
2021/6/19 4:15,0.13,1
2021/6/19 4:30,0.09,1
2021/6/19 4:45,0.04,1
2021/6/19 6:30,0.01,7
2021/6/19 6:45,0.01,1
2021/6/19 7:00,0.01,1
2021/6/19 7:15,0.08,1
2021/6/19 7:30,0.14,1
2021/6/19 7:45,0.21,1
